lower tier team,higher tier team,lower tier,higher tier,timeB,low_score,high_score,time_sec,oddsB lower tier,oddsB higher tier
Houston Rockets,Toronto Raptors,2,5,35,-12,12,2100,3.349401957,0.186272159
Houston Rockets,Toronto Raptors,2,5,36,-12,12,2160,3.372221817,0.18458587
Houston Rockets,Toronto Raptors,2,5,37,-12,12,2220,3.395282397,0.182904368
Houston Rockets,Toronto Raptors,2,5,38,-12,12,2280,3.418587525,0.181227632
Houston Rockets,Toronto Raptors,2,5,39,-12,12,2340,3.442141112,0.179555644
Houston Rockets,Toronto Raptors,2,5,40,-12,12,2400,3.465947153,0.177888382
Houston Rockets,Toronto Raptors,2,5,41,-12,12,2460,3.490009728,0.176225827
Houston Rockets,Toronto Raptors,2,5,42,-12,12,2520,3.514333007,0.174567958
Houston Rockets,Toronto Raptors,2,5,43,-12,12,2580,3.53892125,0.172914757
Houston Rockets,Toronto Raptors,2,5,44,-12,12,2640,3.563778809,0.171266202
Houston Rockets,Toronto Raptors,2,5,45,-12,12,2700,3.588910134,0.169622275
Houston Rockets,Toronto Raptors,2,5,46,-12,12,2760,3.614319772,0.167982957
Houston Rockets,Toronto Raptors,2,5,47,-12,12,2820,3.640012373,0.166348227
Houston Rockets,Toronto Raptors,2,5,48,-12,12,2880,3.66599269,0.164718067
Houston Rockets,Toronto Raptors,2,5,6,-11,11,360,2.595742641,0.258531464
Houston Rockets,Toronto Raptors,2,5,7,-11,11,420,2.611325116,0.256633648
Houston Rockets,Toronto Raptors,2,5,8,-11,11,480,2.627043234,0.254741548
Houston Rockets,Toronto Raptors,2,5,9,-11,11,540,2.642898776,0.252855136
Houston Rockets,Toronto Raptors,2,5,10,-11,11,600,2.658893551,0.250974389
Houston Rockets,Toronto Raptors,2,5,11,-11,11,660,2.6750294,0.249099279
Houston Rockets,Toronto Raptors,2,5,12,-11,11,720,2.6913082,0.247229783
Houston Rockets,Toronto Raptors,2,5,13,-11,11,780,2.707731857,0.245365874
Houston Rockets,Toronto Raptors,2,5,14,-11,11,840,2.724302314,0.243507528
Houston Rockets,Toronto Raptors,2,5,15,-11,11,900,2.741021548,0.241654719
Houston Rockets,Toronto Raptors,2,5,16,-11,11,960,2.757891572,0.239807424
Houston Rockets,Toronto Raptors,2,5,17,-11,11,1020,2.774914435,0.237965617
Houston Rockets,Toronto Raptors,2,5,18,-11,11,1080,2.792092224,0.236129275
Houston Rockets,Toronto Raptors,2,5,19,-11,11,1140,2.809427062,0.234298372
Houston Rockets,Toronto Raptors,2,5,20,-11,11,1200,2.826921114,0.232472885
Houston Rockets,Toronto Raptors,2,5,21,-11,11,1260,2.844576584,0.230652789
Houston Rockets,Toronto Raptors,2,5,22,-11,11,1320,2.862395715,0.228838062
Houston Rockets,Toronto Raptors,2,5,23,-11,11,1380,2.880380795,0.227028678
Houston Rockets,Toronto Raptors,2,5,24,-11,11,1440,2.898534151,0.225224615
Houston Rockets,Toronto Raptors,2,5,25,-11,11,1500,2.916858158,0.22342585
Houston Rockets,Toronto Raptors,2,5,26,-11,11,1560,2.935355231,0.221632358
Houston Rockets,Toronto Raptors,2,5,27,-11,11,1620,2.954027836,0.219844116
Houston Rockets,Toronto Raptors,2,5,28,-11,11,1680,2.972878483,0.218061103
Houston Rockets,Toronto Raptors,2,5,29,-11,11,1740,2.99190973,0.216283294
Houston Rockets,Toronto Raptors,2,5,30,-11,11,1800,3.011124184,0.214510667
Houston Rockets,Toronto Raptors,2,5,31,-11,11,1860,3.030524506,0.2127432
Houston Rockets,Toronto Raptors,2,5,32,-11,11,1920,3.050113403,0.210980869
Houston Rockets,Toronto Raptors,2,5,33,-11,11,1980,3.06989364,0.209223653
Houston Rockets,Toronto Raptors,2,5,34,-11,11,2040,3.089868034,0.207471529
Houston Rockets,Toronto Raptors,2,5,35,-11,11,2100,3.110039456,0.205724476
Houston Rockets,Toronto Raptors,2,5,36,-11,11,2160,3.130410838,0.20398247
Houston Rockets,Toronto Raptors,2,5,37,-11,11,2220,3.150985167,0.202245491
Houston Rockets,Toronto Raptors,2,5,38,-11,11,2280,3.171765491,0.200513517
Houston Rockets,Toronto Raptors,2,5,39,-11,11,2340,3.192754919,0.198786526
Houston Rockets,Toronto Raptors,2,5,40,-11,11,2400,3.213956624,0.197064496
Houston Rockets,Toronto Raptors,2,5,41,-11,11,2460,3.235373842,0.195347406
Houston Rockets,Toronto Raptors,2,5,42,-11,11,2520,3.257009876,0.193635236
Houston Rockets,Toronto Raptors,2,5,43,-11,11,2580,3.278868097,0.191927963
Houston Rockets,Toronto Raptors,2,5,44,-11,11,2640,3.300951944,0.190225567
Houston Rockets,Toronto Raptors,2,5,45,-11,11,2700,3.32326493,0.188528028
Houston Rockets,Toronto Raptors,2,5,46,-11,11,2760,3.345810639,0.186835323
Houston Rockets,Toronto Raptors,2,5,47,-11,11,2820,3.368592731,0.185147433
Houston Rockets,Toronto Raptors,2,5,48,-11,11,2880,3.391614943,0.183464338
Houston Rockets,Toronto Raptors,2,5,6,-10,10,360,2.430570961,0.280447641
Houston Rockets,Toronto Raptors,2,5,7,-10,10,420,2.44475192,0.278483204
Houston Rockets,Toronto Raptors,2,5,8,-10,10,480,2.459050606,0.276524786
Houston Rockets,Toronto Raptors,2,5,9,-10,10,540,2.47346849,0.274572358
Houston Rockets,Toronto Raptors,2,5,10,-10,10,600,2.488007069,0.272625893
Houston Rockets,Toronto Raptors,2,5,11,-10,10,660,2.502667865,0.270685365
Houston Rockets,Toronto Raptors,2,5,12,-10,10,720,2.517452426,0.268750745
Houston Rockets,Toronto Raptors,2,5,13,-10,10,780,2.532362326,0.266822008
Houston Rockets,Toronto Raptors,2,5,14,-10,10,840,2.547399165,0.264899125
Houston Rockets,Toronto Raptors,2,5,15,-10,10,900,2.562564571,0.262982071
Houston Rockets,Toronto Raptors,2,5,16,-10,10,960,2.577860201,0.26107082
Houston Rockets,Toronto Raptors,2,5,17,-10,10,1020,2.593287739,0.259165344
Houston Rockets,Toronto Raptors,2,5,18,-10,10,1080,2.608848897,0.257265617
Houston Rockets,Toronto Raptors,2,5,19,-10,10,1140,2.624545422,0.255371615
Houston Rockets,Toronto Raptors,2,5,20,-10,10,1200,2.640379085,0.25348331
Houston Rockets,Toronto Raptors,2,5,21,-10,10,1260,2.656351692,0.251600677
Houston Rockets,Toronto Raptors,2,5,22,-10,10,1320,2.672465081,0.249723691
Houston Rockets,Toronto Raptors,2,5,23,-10,10,1380,2.68872112,0.247852326
Houston Rockets,Toronto Raptors,2,5,24,-10,10,1440,2.705121713,0.245986558
Houston Rockets,Toronto Raptors,2,5,25,-10,10,1500,2.721668796,0.24412636
Houston Rockets,Toronto Raptors,2,5,26,-10,10,1560,2.738364341,0.242271708
Houston Rockets,Toronto Raptors,2,5,27,-10,10,1620,2.755210354,0.240422578
Houston Rockets,Toronto Raptors,2,5,28,-10,10,1680,2.77220888,0.238578945
Houston Rockets,Toronto Raptors,2,5,29,-10,10,1740,2.789361998,0.236740783
Houston Rockets,Toronto Raptors,2,5,30,-10,10,1800,2.806671827,0.23490807
Houston Rockets,Toronto Raptors,2,5,31,-10,10,1860,2.824140524,0.23308078
Houston Rockets,Toronto Raptors,2,5,32,-10,10,1920,2.841770288,0.23125889
Houston Rockets,Toronto Raptors,2,5,33,-10,10,1980,2.859563355,0.229442376
Houston Rockets,Toronto Raptors,2,5,34,-10,10,2040,2.877522005,0.227631214
Houston Rockets,Toronto Raptors,2,5,35,-10,10,2100,2.895648561,0.22582538
Houston Rockets,Toronto Raptors,2,5,36,-10,10,2160,2.913945387,0.224024851
Houston Rockets,Toronto Raptors,2,5,37,-10,10,2220,2.932414896,0.222229604
Houston Rockets,Toronto Raptors,2,5,38,-10,10,2280,2.951059542,0.220439615
Houston Rockets,Toronto Raptors,2,5,39,-10,10,2340,2.96988183,0.218654861
Houston Rockets,Toronto Raptors,2,5,40,-10,10,2400,2.988884309,0.21687532
Houston Rockets,Toronto Raptors,2,5,41,-10,10,2460,3.00806958,0.215100968
Houston Rockets,Toronto Raptors,2,5,42,-10,10,2520,3.027440293,0.213331784
Houston Rockets,Toronto Raptors,2,5,43,-10,10,2580,3.04699915,0.211567743
Houston Rockets,Toronto Raptors,2,5,44,-10,10,2640,3.066748905,0.209808825
Houston Rockets,Toronto Raptors,2,5,45,-10,10,2700,3.086692367,0.208055006
Houston Rockets,Toronto Raptors,2,5,46,-10,10,2760,3.1068324,0.206306265
Houston Rockets,Toronto Raptors,2,5,47,-10,10,2820,3.127171924,0.204562579
Houston Rockets,Toronto Raptors,2,5,48,-10,10,2880,3.147713918,0.202823927
Houston Rockets,Toronto Raptors,2,5,6,-9,9,360,2.279907288,0.303140647
Houston Rockets,Toronto Raptors,2,5,7,-9,9,420,2.292867649,0.301106018
Houston Rockets,Toronto Raptors,2,5,8,-9,9,480,2.30593084,0.299077733
Houston Rockets,Toronto Raptors,2,5,9,-9,9,540,2.31909809,0.297055761
Houston Rockets,Toronto Raptors,2,5,10,-9,9,600,2.332370648,0.295040074
Houston Rockets,Toronto Raptors,2,5,11,-9,9,660,2.345749783,0.293030642
Houston Rockets,Toronto Raptors,2,5,12,-9,9,720,2.359236781,0.291027437
Houston Rockets,Toronto Raptors,2,5,13,-9,9,780,2.372832955,0.289030428
Houston Rockets,Toronto Raptors,2,5,14,-9,9,840,2.386539634,0.287039589
Houston Rockets,Toronto Raptors,2,5,15,-9,9,900,2.400358171,0.285054889
Houston Rockets,Toronto Raptors,2,5,16,-9,9,960,2.414289942,0.283076301
Houston Rockets,Toronto Raptors,2,5,17,-9,9,1020,2.428336343,0.281103796
Houston Rockets,Toronto Raptors,2,5,18,-9,9,1080,2.442498795,0.279137347
Houston Rockets,Toronto Raptors,2,5,19,-9,9,1140,2.456778743,0.277176925
Houston Rockets,Toronto Raptors,2,5,20,-9,9,1200,2.471177655,0.275222503
Houston Rockets,Toronto Raptors,2,5,21,-9,9,1260,2.485697023,0.273274054
Houston Rockets,Toronto Raptors,2,5,22,-9,9,1320,2.500338366,0.27133155
Houston Rockets,Toronto Raptors,2,5,23,-9,9,1380,2.515103227,0.269394964
Houston Rockets,Toronto Raptors,2,5,24,-9,9,1440,2.529993175,0.267464268
Houston Rockets,Toronto Raptors,2,5,25,-9,9,1500,2.545009808,0.265539437
Houston Rockets,Toronto Raptors,2,5,26,-9,9,1560,2.560154748,0.263620443
Houston Rockets,Toronto Raptors,2,5,27,-9,9,1620,2.575429647,0.26170726
Houston Rockets,Toronto Raptors,2,5,28,-9,9,1680,2.590836186,0.259799862
Houston Rockets,Toronto Raptors,2,5,29,-9,9,1740,2.606376073,0.257898222
Houston Rockets,Toronto Raptors,2,5,30,-9,9,1800,2.622051047,0.256002314
Houston Rockets,Toronto Raptors,2,5,31,-9,9,1860,2.637862877,0.254112113
Houston Rockets,Toronto Raptors,2,5,32,-9,9,1920,2.653813363,0.252227593
Houston Rockets,Toronto Raptors,2,5,33,-9,9,1980,2.669904338,0.250348727
Houston Rockets,Toronto Raptors,2,5,34,-9,9,2040,2.686137665,0.248475491
Houston Rockets,Toronto Raptors,2,5,35,-9,9,2100,2.702515242,0.24660786
Houston Rockets,Toronto Raptors,2,5,36,-9,9,2160,2.719039,0.244745808
Houston Rockets,Toronto Raptors,2,5,37,-9,9,2220,2.735710906,0.242889311
Houston Rockets,Toronto Raptors,2,5,38,-9,9,2280,2.75253296,0.241038343
Houston Rockets,Toronto Raptors,2,5,39,-9,9,2340,2.7695072,0.23919288
Houston Rockets,Toronto Raptors,2,5,40,-9,9,2400,2.7866357,0.237352897
Houston Rockets,Toronto Raptors,2,5,41,-9,9,2460,2.803920574,0.23551837
Houston Rockets,Toronto Raptors,2,5,42,-9,9,2520,2.821363972,0.233689276
Houston Rockets,Toronto Raptors,2,5,43,-9,9,2580,2.838968085,0.231865588
Houston Rockets,Toronto Raptors,2,5,44,-9,9,2640,2.856735145,0.230047285
Houston Rockets,Toronto Raptors,2,5,45,-9,9,2700,2.874667424,0.228234341
Houston Rockets,Toronto Raptors,2,5,46,-9,9,2760,2.892767238,0.226426734
Houston Rockets,Toronto Raptors,2,5,47,-9,9,2820,2.911036946,0.224624439
Houston Rockets,Toronto Raptors,2,5,48,-9,9,2880,2.929478951,0.222827434
Houston Rockets,Toronto Raptors,2,5,6,-8,8,360,2.141920551,0.326652529
Houston Rockets,Toronto Raptors,2,5,7,-8,8,420,2.153811381,0.324543878
Houston Rockets,Toronto Raptors,2,5,8,-8,8,480,2.165792556,0.322441919
Houston Rockets,Toronto Raptors,2,5,9,-8,8,540,2.17786511,0.320346621
Houston Rockets,Toronto Raptors,2,5,10,-8,8,600,2.190030093,0.318257952
Houston Rockets,Toronto Raptors,2,5,11,-8,8,660,2.202288569,0.316175881
Houston Rockets,Toronto Raptors,2,5,12,-8,8,720,2.214641621,0.314100376
Houston Rockets,Toronto Raptors,2,5,13,-8,8,780,2.227090348,0.312031407
Houston Rockets,Toronto Raptors,2,5,14,-8,8,840,2.239635865,0.309968942
Houston Rockets,Toronto Raptors,2,5,15,-8,8,900,2.252279306,0.307912952
Houston Rockets,Toronto Raptors,2,5,16,-8,8,960,2.265021821,0.305863405
Houston Rockets,Toronto Raptors,2,5,17,-8,8,1020,2.27786458,0.303820272
Houston Rockets,Toronto Raptors,2,5,18,-8,8,1080,2.290808771,0.301783522
Houston Rockets,Toronto Raptors,2,5,19,-8,8,1140,2.303855599,0.299753125
Houston Rockets,Toronto Raptors,2,5,20,-8,8,1200,2.317006291,0.297729052
Houston Rockets,Toronto Raptors,2,5,21,-8,8,1260,2.330262092,0.295711274
Houston Rockets,Toronto Raptors,2,5,22,-8,8,1320,2.343624266,0.29369976
Houston Rockets,Toronto Raptors,2,5,23,-8,8,1380,2.357094099,0.291694482
Houston Rockets,Toronto Raptors,2,5,24,-8,8,1440,2.370672899,0.289695411
Houston Rockets,Toronto Raptors,2,5,25,-8,8,1500,2.384361991,0.287702518
Houston Rockets,Toronto Raptors,2,5,26,-8,8,1560,2.398162727,0.285715775
Houston Rockets,Toronto Raptors,2,5,27,-8,8,1620,2.412076476,0.283735153
Houston Rockets,Toronto Raptors,2,5,28,-8,8,1680,2.426104633,0.281760623
Houston Rockets,Toronto Raptors,2,5,29,-8,8,1740,2.440248615,0.279792159
Houston Rockets,Toronto Raptors,2,5,30,-8,8,1800,2.454509863,0.277829731
Houston Rockets,Toronto Raptors,2,5,31,-8,8,1860,2.46888984,0.275873312
Houston Rockets,Toronto Raptors,2,5,32,-8,8,1920,2.483390035,0.273922875
Houston Rockets,Toronto Raptors,2,5,33,-8,8,1980,2.498011963,0.271978392
Houston Rockets,Toronto Raptors,2,5,34,-8,8,2040,2.512757163,0.270039837
Houston Rockets,Toronto Raptors,2,5,35,-8,8,2100,2.5276272,0.268107181
Houston Rockets,Toronto Raptors,2,5,36,-8,8,2160,2.542623667,0.266180398
Houston Rockets,Toronto Raptors,2,5,37,-8,8,2220,2.557748183,0.264259461
Houston Rockets,Toronto Raptors,2,5,38,-8,8,2280,2.573002394,0.262344344
Houston Rockets,Toronto Raptors,2,5,39,-8,8,2340,2.588387977,0.26043502
Houston Rockets,Toronto Raptors,2,5,40,-8,8,2400,2.603906635,0.258531464
Houston Rockets,Toronto Raptors,2,5,41,-8,8,2460,2.619560103,0.256633648
Houston Rockets,Toronto Raptors,2,5,42,-8,8,2520,2.635350145,0.254741548
Houston Rockets,Toronto Raptors,2,5,43,-8,8,2580,2.651278556,0.252855136
Houston Rockets,Toronto Raptors,2,5,44,-8,8,2640,2.667347163,0.250974389
Houston Rockets,Toronto Raptors,2,5,45,-8,8,2700,2.683557826,0.249099279
Houston Rockets,Toronto Raptors,2,5,46,-8,8,2760,2.699912435,0.247229783
Houston Rockets,Toronto Raptors,2,5,47,-8,8,2820,2.716412918,0.245365874
Houston Rockets,Toronto Raptors,2,5,48,-8,8,2880,2.733061235,0.243507528
Houston Rockets,Toronto Raptors,2,5,6,-7,7,360,2.015075377,0.351028425
Houston Rockets,Toronto Raptors,2,5,7,-7,7,420,2.026023805,0.348841637
Houston Rockets,Toronto Raptors,2,5,8,-7,7,480,2.037052035,0.346661916
Houston Rockets,Toronto Raptors,2,5,9,-7,7,540,2.048160943,0.344489229
Houston Rockets,Toronto Raptors,2,5,10,-7,7,600,2.059351417,0.342323542
Houston Rockets,Toronto Raptors,2,5,11,-7,7,660,2.07062436,0.34016482
Houston Rockets,Toronto Raptors,2,5,12,-7,7,720,2.081980686,0.338013031
Houston Rockets,Toronto Raptors,2,5,13,-7,7,780,2.093421324,0.33586814
Houston Rockets,Toronto Raptors,2,5,14,-7,7,840,2.104947216,0.333730115
Houston Rockets,Toronto Raptors,2,5,15,-7,7,900,2.116559319,0.331598922
Houston Rockets,Toronto Raptors,2,5,16,-7,7,960,2.128258603,0.32947453
Houston Rockets,Toronto Raptors,2,5,17,-7,7,1020,2.140046054,0.327356906
Houston Rockets,Toronto Raptors,2,5,18,-7,7,1080,2.151922673,0.325246016
Houston Rockets,Toronto Raptors,2,5,19,-7,7,1140,2.163889475,0.32314183
Houston Rockets,Toronto Raptors,2,5,20,-7,7,1200,2.175947491,0.321044315
Houston Rockets,Toronto Raptors,2,5,21,-7,7,1260,2.188097768,0.31895344
Houston Rockets,Toronto Raptors,2,5,22,-7,7,1320,2.20034137,0.316869173
Houston Rockets,Toronto Raptors,2,5,23,-7,7,1380,2.212679375,0.314791483
Houston Rockets,Toronto Raptors,2,5,24,-7,7,1440,2.225112879,0.312720339
Houston Rockets,Toronto Raptors,2,5,25,-7,7,1500,2.237642996,0.31065571
Houston Rockets,Toronto Raptors,2,5,26,-7,7,1560,2.250270856,0.308597565
Houston Rockets,Toronto Raptors,2,5,27,-7,7,1620,2.262997607,0.306545873
Houston Rockets,Toronto Raptors,2,5,28,-7,7,1680,2.275824416,0.304500605
Houston Rockets,Toronto Raptors,2,5,29,-7,7,1740,2.288752467,0.302461731
Houston Rockets,Toronto Raptors,2,5,30,-7,7,1800,2.301782963,0.30042922
Houston Rockets,Toronto Raptors,2,5,31,-7,7,1860,2.314917127,0.298403042
Houston Rockets,Toronto Raptors,2,5,32,-7,7,1920,2.328156201,0.296383169
Houston Rockets,Toronto Raptors,2,5,33,-7,7,1980,2.341501448,0.29436957
Houston Rockets,Toronto Raptors,2,5,34,-7,7,2040,2.354954149,0.292362217
Houston Rockets,Toronto Raptors,2,5,35,-7,7,2100,2.368515607,0.29036108
Houston Rockets,Toronto Raptors,2,5,36,-7,7,2160,2.382187148,0.288366131
Houston Rockets,Toronto Raptors,2,5,37,-7,7,2220,2.395970115,0.286377341
Houston Rockets,Toronto Raptors,2,5,38,-7,7,2280,2.409865879,0.284394682
Houston Rockets,Toronto Raptors,2,5,39,-7,7,2340,2.423875827,0.282418125
Houston Rockets,Toronto Raptors,2,5,40,-7,7,2400,2.438001375,0.280447641
Houston Rockets,Toronto Raptors,2,5,41,-7,7,2460,2.452243959,0.278483204
Houston Rockets,Toronto Raptors,2,5,42,-7,7,2520,2.466605038,0.276524786
Houston Rockets,Toronto Raptors,2,5,43,-7,7,2580,2.481086099,0.274572358
Houston Rockets,Toronto Raptors,2,5,44,-7,7,2640,2.495688651,0.272625893
Houston Rockets,Toronto Raptors,2,5,45,-7,7,2700,2.510414229,0.270685365
Houston Rockets,Toronto Raptors,2,5,46,-7,7,2760,2.525264395,0.268750745
Houston Rockets,Toronto Raptors,2,5,47,-7,7,2820,2.540240736,0.266822008
Houston Rockets,Toronto Raptors,2,5,48,-7,7,2880,2.555344868,0.264899125
Houston Rockets,Toronto Raptors,2,5,6,-6,6,360,1.898074712,0.376316852
Houston Rockets,Toronto Raptors,2,5,7,-6,6,420,1.908188489,0.374047502
Houston Rockets,Toronto Raptors,2,5,8,-6,6,480,1.918373104,0.371785624
Houston Rockets,Toronto Raptors,2,5,9,-6,6,540,1.928629304,0.36953118
Houston Rockets,Toronto Raptors,2,5,10,-6,6,600,1.938957846,0.367284134
Houston Rockets,Toronto Raptors,2,5,11,-6,6,660,1.949359497,0.36504445
Houston Rockets,Toronto Raptors,2,5,12,-6,6,720,1.959835039,0.362812091
Houston Rockets,Toronto Raptors,2,5,13,-6,6,780,1.970385259,0.360587022
Houston Rockets,Toronto Raptors,2,5,14,-6,6,840,1.98101096,0.358369206
Houston Rockets,Toronto Raptors,2,5,15,-6,6,900,1.991712955,0.356158609
Houston Rockets,Toronto Raptors,2,5,16,-6,6,960,2.002492068,0.353955196
Houston Rockets,Toronto Raptors,2,5,17,-6,6,1020,2.013349137,0.351758931
Houston Rockets,Toronto Raptors,2,5,18,-6,6,1080,2.024285009,0.349569779
Houston Rockets,Toronto Raptors,2,5,19,-6,6,1140,2.035300545,0.347387707
Houston Rockets,Toronto Raptors,2,5,20,-6,6,1200,2.046396621,0.345212679
Houston Rockets,Toronto Raptors,2,5,21,-6,6,1260,2.057574121,0.343044662
Houston Rockets,Toronto Raptors,2,5,22,-6,6,1320,2.068833945,0.340883622
Houston Rockets,Toronto Raptors,2,5,23,-6,6,1380,2.080177008,0.338729526
Houston Rockets,Toronto Raptors,2,5,24,-6,6,1440,2.091604233,0.336582339
Houston Rockets,Toronto Raptors,2,5,25,-6,6,1500,2.103116563,0.334442029
Houston Rockets,Toronto Raptors,2,5,26,-6,6,1560,2.114714952,0.332308563
Houston Rockets,Toronto Raptors,2,5,27,-6,6,1620,2.126400367,0.330181907
Houston Rockets,Toronto Raptors,2,5,28,-6,6,1680,2.138173792,0.32806203
Houston Rockets,Toronto Raptors,2,5,29,-6,6,1740,2.150036225,0.3259489
Houston Rockets,Toronto Raptors,2,5,30,-6,6,1800,2.16198868,0.323842483
Houston Rockets,Toronto Raptors,2,5,31,-6,6,1860,2.174032185,0.321742748
Houston Rockets,Toronto Raptors,2,5,32,-6,6,1920,2.186167784,0.319649663
Houston Rockets,Toronto Raptors,2,5,33,-6,6,1980,2.198396537,0.317563197
Houston Rockets,Toronto Raptors,2,5,34,-6,6,2040,2.210719522,0.315483318
Houston Rockets,Toronto Raptors,2,5,35,-6,6,2100,2.223137832,0.313409995
Houston Rockets,Toronto Raptors,2,5,36,-6,6,2160,2.235652577,0.311343197
Houston Rockets,Toronto Raptors,2,5,37,-6,6,2220,2.248264885,0.309282894
Houston Rockets,Toronto Raptors,2,5,38,-6,6,2280,2.260975901,0.307229055
Houston Rockets,Toronto Raptors,2,5,39,-6,6,2340,2.273786789,0.30518165
Houston Rockets,Toronto Raptors,2,5,40,-6,6,2400,2.28669873,0.303140647
Houston Rockets,Toronto Raptors,2,5,41,-6,6,2460,2.299712925,0.301106018
Houston Rockets,Toronto Raptors,2,5,42,-6,6,2520,2.312830593,0.299077733
Houston Rockets,Toronto Raptors,2,5,43,-6,6,2580,2.326052973,0.297055761
Houston Rockets,Toronto Raptors,2,5,44,-6,6,2640,2.339381324,0.295040074
Houston Rockets,Toronto Raptors,2,5,45,-6,6,2700,2.352816925,0.293030642
Houston Rockets,Toronto Raptors,2,5,46,-6,6,2760,2.366361076,0.291027437
Houston Rockets,Toronto Raptors,2,5,47,-6,6,2820,2.380015097,0.289030428
Houston Rockets,Toronto Raptors,2,5,48,-6,6,2880,2.393780332,0.287039589
Houston Rockets,Toronto Raptors,2,5,6,-5,5,360,1.789815314,0.402570031
Houston Rockets,Toronto Raptors,2,5,7,-5,5,420,1.79918637,0.400213354
Houston Rockets,Toronto Raptors,2,5,8,-5,5,480,1.808620593,0.397864583
Houston Rockets,Toronto Raptors,2,5,9,-5,5,540,1.818118624,0.39552368
Houston Rockets,Toronto Raptors,2,5,10,-5,5,600,1.827681113,0.393190603
Houston Rockets,Toronto Raptors,2,5,11,-5,5,660,1.837308718,0.390865315
Houston Rockets,Toronto Raptors,2,5,12,-5,5,720,1.847002107,0.388547775
Houston Rockets,Toronto Raptors,2,5,13,-5,5,780,1.856761956,0.386237946
Houston Rockets,Toronto Raptors,2,5,14,-5,5,840,1.86658895,0.383935789
Houston Rockets,Toronto Raptors,2,5,15,-5,5,900,1.876483786,0.381641265
Houston Rockets,Toronto Raptors,2,5,16,-5,5,960,1.886447168,0.379354338
